Country_name,3_letter_code,population,area_sq_km,population_density,population_urban,gdp_per_capita_usd,GDP_2022,date,Total_confirmed_cases,Total_new_deceased,Total_new_vaccinations,New_persons_fully_vaccinated,Investment_in_vaccines,Total_tested,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings
Saint Kitts and Nevis,KNA,53192,260,204.585,16269,19896,1058308032,2021-11-29,0,0,0,312,,66,,,,
Saint Kitts and Nevis,KNA,53192,260,204.585,16269,19896,1058308032,2021-12-17,3,0,48,92,,38,,,,
Saint Kitts and Nevis,KNA,53192,260,204.585,16269,19896,1058308032,2021-12-22,6,0,39,41,,28,,,,
Saint Kitts and Nevis,KNA,53192,260,204.585,16269,19896,1058308032,2021-12-29,41,0,92,219,,260,,,,
Saint Kitts and Nevis,KNA,53192,260,204.585,16269,19896,1058308032,2022-01-05,177,0,63,117,,235,,,,
Saint Kitts and Nevis,KNA,53192,260,204.585,16269,19896,1058308032,2022-01-07,152,0,63,53,,417,,,,
Saint Kitts and Nevis,KNA,53192,260,204.585,16269,19896,1058308032,2022-01-12,161,0,40,41,,343,,,,
Saint Kitts and Nevis,KNA,53192,260,204.585,16269,19896,1058308032,2022-01-21,40,0,21,37,,170,,,,
Saint Kitts and Nevis,KNA,53192,260,204.585,16269,19896,1058308032,2022-01-26,37,0,27,28,,111,,,,
Saint Kitts and Nevis,KNA,53192,260,204.585,16269,19896,1058308032,2022-02-02,7,0,26,38,,77,,,,
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-18,187,2,1297,,0,3481,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-19,151,1,1274,,0,3879,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-20,143,3,1040,,0,3208,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-21,119,2,1215,,0,3111,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-22,116,1,1236,,0,2571,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-24,138,2,1016,,0,3345,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-25,193,3,926,265,0,3248,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-26,208,3,968,231,0,3323,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-27,185,3,740,401,0,3565,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-28,136,1,745,423,0,3280,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-29,182,2,691,451,0,3431,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-30,124,2,538,487,0,2843,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-01-31,141,1,420,492,0,3037,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-01,138,3,715,528,0,2836,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-02,79,0,835,415,0,2973,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-03,57,4,862,519,0,2944,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-04,134,2,797,1047,0,3237,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-05,100,3,1062,1137,0,2772,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-06,137,0,755,1155,0,3084,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-07,202,2,502,1169,0,3266,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-08,167,2,896,1132,0,3206,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-09,151,0,967,1085,0,2217,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-10,164,2,468,793,0,3491,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-11,154,2,854,892,0,2873,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-12,138,3,1211,919,0,2639,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-13,156,2,839,862,0,2831,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-14,102,2,802,664,0,2817,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-15,199,1,1169,837,0,2116,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-16,163,3,1321,741,0,3207,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-17,154,0,1281,693,0,3209,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-18,199,2,1356,663,0,3282,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-19,130,1,1728,629,0,3520,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-20,193,1,888,361,0,2982,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-21,221,1,769,342,0,3041,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-22,226,2,1286,629,0,3274,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-23,192,3,1838,607,0,2797,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-24,258,2,2049,734,0,3743,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-25,237,0,1188,894,0,3640,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-26,263,2,792,1723,0,3578,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-27,175,1,145,1663,0,3047,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-02-28,336,3,390,1267,0,3871,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-01,233,2,1286,973,0,3572,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-02,362,4,1519,727,0,3654,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-03,283,3,2144,581,0,4146,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-04,345,1,2387,705,0,3799,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-05,182,5,2184,676,0,3832,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-06,201,0,2383,710,0,3945,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-07,248,1,1523,442,0,3946,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-08,510,2,2593,1319,0,4470,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-09,283,4,2728,912,0,4423,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-10,329,5,2402,1153,0,4746,1,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-11,298,4,3351,936,0,3779,1,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-12,268,1,2712,1151,0,4333,1,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-13,213,3,2186,766,0,4305,1,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-14,313,3,1697,596,0,3870,1,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-15,211,4,2925,986,0,4463,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-16,243,2,4406,178,0,4053,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-17,179,1,2248,762,0,4760,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-18,210,5,3457,936,0,4046,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-19,224,3,1357,710,0,3734,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-20,191,1,2186,652,0,3749,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-21,90,2,2201,564,0,3413,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-22,101,2,4160,803,0,2661,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-23,102,1,3927,854,0,2789,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-24,103,4,3641,941,0,3049,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-25,93,3,3992,1852,0,2252,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-26,67,2,4652,1117,0,2928,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-27,63,1,4232,507,0,2356,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-28,55,2,3295,680,0,2101,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-29,40,2,4421,1103,0,2086,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-30,52,2,4405,1200,0,1970,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-03-31,42,1,4629,1038,0,1762,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-01,62,2,5151,1019,0,2361,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-02,34,1,3986,1526,0,2289,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-03,56,1,2520,881,0,2162,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-04,64,0,2206,1028,0,1946,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-05,65,1,2397,1064,0,2164,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-06,55,1,2844,1015,0,2210,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-07,48,0,2583,2003,0,2227,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-08,37,1,2638,2091,0,2036,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-09,66,0,3185,2286,0,2243,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-10,47,0,1363,1815,0,1987,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-11,59,1,1559,2175,0,2002,3,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-12,58,0,2110,2572,0,1792,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-13,55,0,2945,2540,0,2001,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-14,27,2,2841,1546,0,1803,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-15,67,4,2854,2532,0,1883,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-16,39,0,3290,1815,0,1808,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-17,60,0,3212,1666,0,1985,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-18,13,2,1094,781,0,1580,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-19,24,0,3488,2837,0,1584,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-20,33,0,3553,2403,0,1992,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-21,33,1,3236,3554,0,2129,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-22,20,0,3103,2904,0,1804,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-23,25,1,3996,2046,0,1628,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-24,15,0,3026,897,0,2112,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-25,45,0,608,1112,0,1449,2,3,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-26,15,0,3578,1849,0,1512,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-27,27,0,3271,1347,0,1690,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-28,16,0,3028,582,0,2040,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-29,15,2,3340,1164,0,1761,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-04-30,12,1,3000,1410,0,1781,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-01,35,0,2701,1178,0,2036,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-02,27,0,1682,500,0,1550,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-03,30,0,3825,1217,0,1636,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-04,9,0,4085,1385,0,1785,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-05,12,1,5595,1413,0,1971,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-06,6,0,5089,2602,0,1956,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-07,9,0,3846,2876,0,2022,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-08,11,0,2148,1218,0,1766,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-09,6,0,985,1758,0,1524,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-10,5,0,6595,2658,0,1600,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-11,4,0,2757,3412,0,2170,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-12,1,0,3907,3282,0,1996,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-13,4,0,4016,2795,0,2017,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-14,2,0,4093,3643,0,1711,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-15,4,0,3095,4168,0,2454,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-16,2,0,1166,2344,0,1541,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-17,3,0,2314,4180,0,1693,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-18,2,0,3146,4914,0,1875,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-19,6,0,3323,5908,0,2234,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-20,2,0,3370,5624,0,2018,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-21,5,0,3001,5064,0,1926,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-22,2,0,1725,6069,0,2409,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-23,3,1,1659,4997,0,1624,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-24,7,1,5069,3313,0,1492,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-25,4,0,2401,5499,0,2080,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-26,6,0,1500,6801,0,2316,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-27,3,0,2127,4343,0,2288,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-28,4,0,1718,2596,0,2010,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-29,2,0,476,2426,0,2279,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-30,8,0,523,2897,0,1722,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-05-31,10,0,1996,2368,0,2026,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-01,4,0,831,7835,0,2275,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-02,2,0,2785,3274,0,2799,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-03,9,0,1936,4746,0,2545,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-04,3,0,1216,4253,0,2764,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-05,0,0,1644,3232,0,2024,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-06,1,0,1013,1307,0,1355,2,2,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-07,1,0,832,3674,0,1432,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-08,4,0,1970,4445,0,1658,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-09,2,0,2227,3712,0,2123,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-10,2,0,1170,4589,0,1817,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-11,0,0,1424,4526,0,1721,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-12,1,0,3385,2850,0,1793,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-13,0,0,852,1495,0,1021,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-14,3,0,1913,4666,0,1526,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-15,0,1,2331,5664,0,1798,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-16,3,0,2304,3567,0,1978,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-17,0,0,2057,4267,0,1965,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-18,1,0,1459,4121,0,1660,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-19,1,0,1870,3108,0,1839,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-20,5,0,516,2378,0,1480,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-21,0,0,686,2085,0,1649,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-22,3,0,420,4370,0,1692,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-23,5,0,311,4501,0,2271,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-24,3,0,1205,4788,0,3127,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-25,0,0,177,3652,0,2360,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-26,6,0,851,2280,0,2227,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-27,6,0,81,1582,0,1316,2,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-28,5,0,962,4315,0,2250,1,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-29,4,0,997,4836,0,2374,1,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-06-30,6,0,1001,5287,0,2528,1,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-01,7,0,1195,3069,0,2717,1,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-02,12,0,923,3690,0,2841,1,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-03,12,0,975,2503,0,2916,1,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-04,11,0,724,1647,0,2235,1,1,2,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-05,25,0,1291,3623,0,2481,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-06,55,0,1334,1342,0,2495,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-07,96,0,1475,2901,0,2668,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-08,109,0,1363,2073,0,2903,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-09,101,0,1405,2394,0,3164,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-10,179,0,1567,828,0,3224,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-11,154,0,631,377,0,2647,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-12,218,0,1297,1057,0,3353,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-13,222,0,1741,1128,0,4188,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-14,235,0,2283,1406,0,3629,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-15,206,0,2007,1056,0,3879,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-16,195,0,2384,898,0,4373,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-17,146,0,1394,1353,0,3548,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-18,217,0,709,322,0,3809,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-19,199,0,2461,1484,0,4091,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-20,166,0,1001,1838,0,3976,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-21,172,0,1696,2043,0,4302,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-22,171,1,238,1976,0,3640,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-23,127,0,3181,3688,0,3926,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-24,94,0,550,854,0,3504,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-25,142,0,68,746,0,3136,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-26,91,2,905,1615,0,4031,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-27,95,0,2120,1969,0,3862,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-28,111,0,599,1602,0,3795,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-29,94,0,1758,3643,0,3693,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-30,80,0,817,1911,0,3483,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-07-31,64,0,429,1328,0,3378,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-01,69,0,34,570,0,2762,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-02,82,0,1036,2224,0,3157,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-03,78,1,884,2351,0,3346,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-04,48,0,729,2210,0,3260,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-05,71,0,888,2490,0,3508,1,2,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-06,59,2,788,2489,0,3593,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-07,56,2,370,948,0,3526,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-08,51,0,42,623,0,2615,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-09,87,1,612,1968,0,3093,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-10,51,0,650,1641,0,3466,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-11,101,0,691,1621,0,3417,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-12,94,1,757,1625,0,3597,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-13,51,0,508,1198,0,3598,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-14,43,1,269,466,0,3290,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-15,54,2,37,81,0,2822,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-16,82,0,561,818,0,3112,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-17,86,2,549,747,0,3192,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-18,51,0,403,829,0,3496,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-19,68,1,589,856,0,3125,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-20,53,0,563,875,0,3247,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-21,57,0,206,251,0,3025,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-22,35,1,28,47,0,2656,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-23,42,0,422,786,0,3440,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-24,42,1,442,563,0,3247,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-25,40,1,491,514,0,3264,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-26,49,1,366,376,0,3411,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-27,50,0,343,376,0,3249,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-28,34,0,226,204,0,3278,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-29,48,1,31,60,0,2362,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-30,76,0,393,357,0,3117,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-08-31,75,0,387,348,0,4043,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-09-01,42,0,300,274,0,3709,1,1,1,4
Malta,MLT,493559,320,1548.3,475902,30090,14851190310,2021-09-02,62,1,272,251,0,3439,1,1,1,4
